mag,ra,dec
6.57,23.116103,-30.048144
10.61,23.116223,66.095907
9.6,23.116361,54.746779
8.87,23.116397,-57.327741
8.29,23.116447,-12.730449
4.54,23.116739,9.409492
8.47,23.116736,31.991955
8.98,23.117003,-22.220616
7.71,23.117351,35.052654
6.98,23.11741,3.052243
8.6,23.117814,17.969018
8.1,23.117853,-55.952318
8.97,23.117979,-55.548791
6.38,23.118062,35.636491
10.17,23.11821,46.129595
7.02,23.118392,50.192358
4.76,23.118539,25.468259
9.62,23.118625,-23.159448
9.26,23.119033,42.919747
10.21,23.119105,56.005871
6.33,23.119288,-49.606135
7.64,23.119441,60.832492
6.12,23.119459,52.816601
9.77,23.119467,58.554194
6.41,23.119569,59.727394
7.39,23.119917,-7.694583
7.92,23.119997,-45.84264
8.58,23.120326,62.676892
5.81,23.120774,-50.686681
7.78,23.120807,40.550355
8.69,23.121137,49.499521
8.67,23.121246,66.289274
10.32,23.121392,12.690796
8.03,23.121468,-8.815694
8.01,23.121642,-34.865617
6.66,23.121667,46.068149
8.51,23.121925,-60.876335
12.28,23.122055,-32.268273
8.58,23.12215,-32.26001
7.88,23.122322,80.637567
7.54,23.122374,-52.602601
7.4,23.122859,70.660915
9.77,23.123162,-36.287762
7.68,23.123428,-11.806643
6.73,23.123752,20.581626
7.62,23.12383,-34.20966
8.29,23.123882,43.39101
7.26,23.123891,58.989741
8.66,23.124316,-55.947995
6.13,23.124368,32.825345
5.97,23.124642,21.134251
8.88,23.124776,11.806742
8.54,23.124866,-31.802507
8.75,23.125169,36.30171
9.95,23.125287,41.920361
9.19,23.12637,-43.920417
7.28,23.126437,80.569425
8.24,23.126478,-36.071552
9.23,23.126668,-28.583086
8.33,23.126702,-59.63369
9.51,23.126953,-53.627242
5.3,23.127575,46.387231
7.58,23.127828,30.054238
9.38,23.127924,-2.105438
8.26,23.128362,-9.667243
7.01,23.128368,65.616859
8.66,23.128417,-66.652253
8.91,23.128542,-30.233331
9.18,23.128541,6.59968
8.61,23.12854,-36.48156
9,23.128713,6.604743
5.68,23.12926,49.295776
7.05,23.129354,-0.296052
6.25,23.129928,63.633466
7.18,23.129955,30.439598
7.7,23.129968,39.796361
7.6,23.13004,12.673159
8.83,23.130224,-58.308496
7.87,23.130632,-56.143281
8.52,23.130749,-5.697643
8.74,23.130774,-37.347657
8.28,23.131356,-54.075072
8.13,23.131434,29.692337
4.41,23.131623,75.387496
8.88,23.131828,-4.776761
7.44,23.132006,31.458829
9.55,23.132276,62.659241
8.58,23.132312,-70.039766
6.21,23.132556,64.222532
7.75,23.133826,3.573022
8.8,23.134114,-19.205601
7.66,23.134234,4.874269
9.52,23.134342,-20.593577
10.52,23.134781,-41.649094
10.9,23.135267,3.328987
11.28,23.135239,9.156771
8.56,23.13569,16.835307
8.44,23.136748,-63.628162
6.51,23.136781,44.561848
8.73,23.13693,41.027764
9.98,23.137361,-38.068657
11.15,23.137413,22.116063
9.46,23.137554,-47.843388
10.2,23.137545,-24.743324
8.87,23.137638,22.120106
8.84,23.137748,-17.059376
8.24,23.138115,51.196221
9.38,23.138178,-21.60751
9.45,23.138355,-51.744232
8.48,23.138364,23.030132
8.52,23.138525,30.216604
8.54,23.138538,10.577884
8.09,23.138584,-16.750455
10.87,23.138763,-15.409947
11.62,23.138921,60.496349
5.6,23.139186,-28.823697
8.87,23.13921,-11.596893
11.28,23.13925,72.137184
8.33,23.139703,-7.267006
6.11,23.139888,-79.480689
7.79,23.139889,57.179755
7.42,23.140584,-0.499622
8.32,23.140756,-9.00973
7.9,23.141034,13.729449
7.47,23.141251,29.160972
8.49,23.14192,47.87462
10.08,23.142009,-39.375881
7.63,23.143006,4.678008
6.18,23.143212,-73.586116
10.09,23.143297,-59.735313
7.22,23.143464,-63.871585
7.43,23.143769,-59.73656
8.25,23.144269,-15.053317
9.24,23.144406,-48.995037
5.42,23.1447,2.127883
8.31,23.144748,48.775335
8.83,23.144743,34.239654
8.11,23.145254,-18.751945
9.55,23.146047,48.139056
7.4,23.146135,39.167753
8.58,23.146192,27.758541
7.6,23.146609,10.958641
9.26,23.146773,-81.543408
10.64,23.147063,20.006037
8.89,23.147043,19.509419
8.7,23.147057,-8.807805
8.84,23.147241,-42.45138
8.31,23.147225,64.846196
9,23.147242,-40.263675
8.46,23.147341,5.337531
8.98,23.147525,25.068678
10.27,23.147552,17.215549
6.74,23.147651,-25.830617
8.49,23.14771,-51.117693
8.02,23.147746,22.470827
9.86,23.147884,-39.627762
10.9,23.147915,6.561114
7.99,23.148208,71.310281
9.36,23.148249,-17.431533
7.63,23.14851,82.583748
9.16,23.148644,43.870615
9.3,23.148656,15.542683
8.22,23.148796,-51.918725
8.08,23.149114,66.06636
9.59,23.14916,-20.861893
10.46,23.149159,-42.534158
7.35,23.149188,38.915176
8.86,23.149535,-84.879867
7.43,23.149649,62.815564
8.97,23.150212,7.93141
8.72,23.150393,65.193027
8.59,23.150427,-5.341827
9.53,23.150583,-13.716585
8.83,23.15061,26.315669
9.26,23.151126,-2.55047
7.42,23.15111,-45.511679
7.62,23.151159,-2.452639
9.25,23.151366,-46.725768
9.36,23.151512,52.619803
8.43,23.151545,-30.133929
9.7,23.151633,-32.792898
8.83,23.152065,18.410168
7.64,23.152684,26.912982
8.59,23.15298,-2.260742
7.89,23.153186,-7.314009
8.43,23.153344,-75.897926
9.56,23.154207,-3.938594
9.05,23.154423,11.978631
6.67,23.154541,65.211406
8.73,23.154611,-40.991201
6.75,23.154651,49.650613
9.23,23.155256,-9.187236
8.5,23.15529,-32.164489
8.06,23.15561,61.656375
8.69,23.15609,-59.007883
8.44,23.15619,42.710075
7.11,23.156258,2.144385
6.75,23.1563,18.735922
9.35,23.156392,-27.098289
9.19,23.156993,-18.627158
8.48,23.157163,-47.760895
8.79,23.157425,-12.618267
3.68,23.157443,-21.17241
8.88,23.157457,54.425106
8.6,23.157699,54.600844
8.13,23.157891,68.428445
9.4,23.158344,53.044398
9.44,23.158352,-66.515981
5.05,23.158738,8.677161
6.59,23.159019,29.669631
8.08,23.159369,23.588808
8.64,23.159503,24.259931
8.43,23.159642,40.18357
10.03,23.159665,47.578873
8.15,23.159748,1.926198
8.47,23.160204,-3.962335
9.17,23.16045,64.894987
9.15,23.160804,3.788407
7.81,23.161027,-66.471957
8.82,23.161047,-23.099652
9.37,23.16116,-30.910305
8.29,23.16146,-67.732824
9.15,23.161566,-53.350267
8.72,23.161891,48.646674
9.24,23.162183,-54.65112
5.68,23.162261,59.332692
5.88,23.162397,-28.088572
6.47,23.162426,-67.876284
9.93,23.16303,15.832955
7.91,23.163585,37.687173
8.61,23.163605,-7.090088
6.43,23.163764,-14.510552
9.48,23.164393,-17.54115
6.66,23.164566,39.469207
8.38,23.165214,44.864299
4.71,23.165249,-22.457611
8.85,23.165308,11.745256
6.66,23.165481,67.242065
6.54,23.165862,14.426551
7.91,23.165922,47.958373
8.26,23.165942,-10.516719
5.83,23.165955,-42.861292
8.15,23.166056,68.631831
10.42,23.166112,-28.720052
9.15,23.166104,42.835909
7.11,23.166342,47.959412
8.45,23.166348,-23.104846
8.13,23.16635,36.862275
9.65,23.166916,-39.999445
5.39,23.167072,9.822082
7.61,23.167382,36.848291
9.67,23.167523,-58.042099
10.14,23.167836,-33.474212
10.52,23.167919,12.918423
8.68,23.167934,-16.188627
7.27,23.168259,49.990599
9.23,23.168261,-17.44717
8.53,23.168382,-78.764778
7.39,23.168539,7.362485
7.77,23.168741,-28.945684
8.08,23.16874,-33.909204
9.44,23.16886,-74.607493
9.55,23.168867,-34.407932
7.91,23.16904,68.825468
6.69,23.169131,33.767818
9.53,23.169141,-37.776727
6.94,23.169307,57.44834
5.9,23.16937,-40.591547
6.47,23.170034,-66.857644
9.51,23.170533,-39.328196
8.72,23.170812,-27.287794
11.27,23.171027,-25.931319
7.66,23.171029,-59.369638
10.05,23.171118,-41.578418
8,23.171286,-35.398842
7.05,23.171426,32.487038
8.7,23.172361,-68.838897
10.91,23.172335,50.627514
7.18,23.172436,-13.644549
9.4,23.17249,-11.479649
7.29,23.17256,49.018322
3.88,23.17264,-45.246711
9.24,23.172994,-42.36507
8.93,23.173031,-24.250622
7.33,23.173532,-7.811996
8.85,23.173652,53.672659
8.46,23.17372,-13.309821
11.39,23.173901,-63.68669
6.72,23.174184,-60.564398
8.26,23.174243,3.490837
5.91,23.174235,43.544232
7.71,23.174669,10.816324
7.74,23.174807,41.321889
8.43,23.175107,-28.428605
10.54,23.175545,-33.410772
8.19,23.175987,45.099481
10.38,23.176058,-26.362841
9.01,23.176144,31.174566
8.38,23.176213,60.420936
9.15,23.176753,-36.764024
12.09,23.177012,7.767024
8.2,23.177134,46.377872
8.78,23.177306,21.183199
9.55,23.177355,-45.456623
8.44,23.177655,9.779216
6.96,23.177672,-5.960275
8.93,23.177906,-17.561205
8.28,23.178067,-32.178135
7.11,23.178451,26.523036
5.68,23.17851,17.594372
8.56,23.178749,18.909047
7.89,23.179398,-76.463249
9.99,23.179494,46.302961
6.53,23.17961,-29.525143
8.74,23.17997,51.480665
8.65,23.180215,-29.917716
8.3,23.180592,26.363715
6.98,23.180583,45.512274
9.01,23.180731,0.409731
8.52,23.180956,-21.018122
8.69,23.180955,-69.031841
9.12,23.181072,-28.036878
8.29,23.181704,81.816832
8.68,23.181777,74.214953
9.34,23.181865,-31.986751
9.09,23.181967,58.108346
7.76,23.182061,-33.624165
8.8,23.18216,24.299361
9.11,23.182447,16.806284
11.7,23.182576,16.797245
10.44,23.182704,6.030914
7.29,23.182875,31.150835
9.62,23.183067,-54.546324
9.34,23.183089,62.850041
10.53,23.183188,-35.999273
9.94,23.183216,-43.647725
7.53,23.183715,43.655921
9.25,23.183758,-50.968442
8.76,23.184158,-18.647391
8.25,23.184772,25.366951
8.58,23.184917,28.55833
9.03,23.185067,49.327447
7.23,23.185264,53.058235
7.62,23.186097,30.544448
8.97,23.186139,53.025845
7,23.18625,-63.189984
6.9,23.186329,30.04311
8.4,23.186582,-30.00141
7.92,23.187049,3.153028
6.66,23.187243,5.004322
9.62,23.187449,60.572702
8.02,23.187516,-15.184277
10.33,23.187979,25.327893
8.84,23.188103,-5.098754
8.32,23.188766,37.895874
9.32,23.189169,35.06487
9.58,23.189168,62.51964
10.39,23.189588,33.856074
10.92,23.189594,-35.258424
8.85,23.18968,-12.701768
8.33,23.189851,-72.525134
6.81,23.189873,50.771357
8.94,23.190166,-16.251118
10.58,23.190375,-65.701032
7.9,23.190518,38.219811
10.64,23.191238,20.562068
9.14,23.191331,-10.509534
9.1,23.191687,52.8868
9.7,23.192242,36.893086
9.3,23.193372,-21.003042
8.2,23.193664,-3.100667
9.32,23.193934,32.086467
7.21,23.194111,47.098697
9.93,23.194321,4.258378
8.34,23.194331,36.794655
8.76,23.194642,59.699717
8.28,23.194818,56.154104
9.5,23.194862,-1.134569
10.75,23.195034,-56.278478
8.9,23.195174,-16.901487
5.15,23.195608,8.720116
8.6,23.195955,0.223452
10.87,23.195986,-13.695551
9.46,23.19609,51.189609
9.01,23.196404,27.959007
9.08,23.196874,4.720761
6.19,23.197001,26.847308
8.87,23.197545,26.059065
7.93,23.197562,-44.725545
10.51,23.197738,-47.218711
8.78,23.197787,-45.136286
9.82,23.197886,47.530068
8.58,23.198572,-9.02222
7.4,23.198709,32.665962
8.38,23.19937,44.336164
8.38,23.199441,79.635074
7,23.19988,-11.933567
7.65,23.199898,49.213624
9.28,23.199916,14.068319
9.18,23.200105,35.703531
7.33,23.200437,64.719234
7.18,23.20084,-43.987774
8.74,23.201105,15.313967
9.55,23.201835,26.929394
9.95,23.202242,-27.681948
8.66,23.202284,-72.423557
7.53,23.202582,82.394611
9.14,23.202601,-25.403861
8.31,23.20312,6.605485
8.61,23.203276,54.542237
6.43,23.203457,-80.9127
9.04,23.203601,-2.046944
10.79,23.203607,59.599752
8.58,23.203638,-3.93707
9.16,23.20418,38.78307
8.32,23.204375,-61.487295
8.7,23.20461,-15.858959
8.38,23.204755,-61.332897
8.66,23.205304,2.009359
7.4,23.205709,52.229557
10.18,23.205891,-55.489655
8.08,23.206038,9.029266
9.42,23.206104,52.092653
9.63,23.206113,58.767847
8.94,23.206182,63.131695
6.92,23.206947,36.96779
8.69,23.207112,57.073534
9.13,23.207761,-8.279973
7.95,23.208347,-23.819526
9.74,23.208508,-21.112068
4.53,23.20916,49.406207
9.81,23.20974,-58.669112
9.23,23.209764,-23.00849
8.13,23.210064,3.617961
9.53,23.21007,14.670088
7.88,23.21014,10.952462
7.71,23.210719,2.686221
9.6,23.210783,43.547136
8.11,23.211341,51.885913
9.27,23.211412,28.577092
8.86,23.211855,-63.886945
8.72,23.212417,-45.468757
9.56,23.212762,-61.807066
9.6,23.212822,-57.883384
8.77,23.212896,-21.938467
9.55,23.213127,-52.671233
9.07,23.213429,-39.488298
8.77,23.213631,47.448858
10.76,23.213715,6.526382
11.2,23.213946,12.118331
9.08,23.214265,-51.685995
9.25,23.21433,-39.777784
10.31,23.214382,-46.048454
9.73,23.214568,48.283679
7.61,23.21476,56.536629
9.42,23.214887,-6.951399
10.13,23.215193,21.977321
10.92,23.215345,-36.89452
8.1,23.215545,-54.186693
9.63,23.215736,-26.749821
7,23.216282,-9.570474
7.51,23.216526,-32.316915
8.55,23.216534,-44.061222
7.63,23.216768,0.030788
6.91,23.217093,42.062195
7.71,23.217257,67.076099
7.97,23.217723,-24.105732
6.34,23.217775,29.441525
6.69,23.218061,8.963449
9.57,23.218101,40.003823
8.8,23.218094,-0.434466
8.33,23.218112,-54.287101
7.6,23.218433,40.002816
7.8,23.218489,-55.106371
10.78,23.219207,-48.803953
9.6,23.219393,-30.449804
8.84,23.219731,26.892425
7.73,23.220134,41.482842
9.5,23.220136,-2.062234
9.31,23.220347,-64.399376
9.53,23.220345,42.284112
10.28,23.220431,-34.567423
5.57,23.221098,57.168355
8.18,23.220773,53.12083
9.74,23.220793,49.436567
10.42,23.220873,45.840289
8.86,23.220897,5.738754
6.8,23.220916,-49.618607
8.57,23.221115,-60.584123
8.99,23.221137,-62.899363
7.66,23.221241,-18.36948
8.18,23.221598,22.083904
8.73,23.221647,23.338995
7.92,23.22176,-28.414878
7.75,23.221808,-30.05416
9.9,23.222333,-34.129515
8.84,23.222776,-42.784484
8.38,23.222773,-7.991243
8.9,23.222877,-60.445682
7.4,23.223274,2.675439
8.62,23.223778,-78.346296
5.85,23.224029,11.065001
8.65,23.224074,35.762021
7.81,23.224316,-8.908095
7.54,23.224551,0.930573
8.6,23.224756,7.180563
9.41,23.224891,-59.405573
9.87,23.225024,45.236427
9.24,23.225066,-17.369088
8.73,23.225215,73.212185
10.01,23.225327,-45.06945
8.19,23.225377,-26.540501
7.84,23.22553,-40.935828
9.73,23.225698,-46.80405
9.89,23.225749,-37.987138
8.12,23.226069,-48.799978
8.55,23.22661,-29.639608
8.35,23.226699,39.251889
8.53,23.227055,-56.08033
8.3,23.227071,-49.145018
8.75,23.227105,13.166319
11.02,23.227442,39.417389
8.51,23.227558,75.236002
9.74,23.227711,34.263051
8.46,23.228017,29.265326
7.18,23.228068,2.203576
7.94,23.228254,-10.318772
9.34,23.228248,-39.710911
9.26,23.229709,-85.009435
7.37,23.230064,15.367632
7.02,23.230066,-13.394607
10.31,23.230243,7.917336
7.93,23.230318,44.597911
7.97,23.230436,-47.194353
10.58,23.230492,-46.338249
9.84,23.230688,48.063481
8.74,23.231184,11.541391
12.01,23.231231,-4.824223
7.67,23.231316,-68.29134
9.47,23.231334,44.553367
8.41,23.231714,57.836929
7.71,23.231965,40.79875
9.31,23.232287,-36.212495
9.49,23.232543,19.255099
8.53,23.232512,71.908964
8.69,23.232909,59.820168
6.47,23.233155,19.633898
9.03,23.23317,10.9761
8.11,23.233269,25.456452
7.84,23.233284,24.233112
7.06,23.233477,4.997103
8.81,23.233543,72.846128
9.1,23.233657,-53.949586
8.05,23.233864,-71.210148
9.8,23.233927,-36.322532
8.89,23.234313,59.37472
8.98,23.234482,3.310021
7.83,23.23453,84.242407
9.4,23.234926,10.160785
6.12,23.235072,-62.700004
7.14,23.235106,-2.634986
8.5,23.235236,-73.150421
7.55,23.235408,-8.924332
8.2,23.235446,-8.931332
8.31,23.235406,53.788253
7.51,23.235434,-19.695835
8.11,23.235486,46.123285
8.47,23.235521,-8.387263
6.9,23.235582,-70.058191
9,23.235759,-52.023437
9.43,23.235877,-52.691155
9.29,23.236198,-41.714311
9.81,23.236246,-33.053858
9.4,23.236313,-76.916941
6.32,23.237325,50.617891
8.94,23.237656,23.164125
11.99,23.237661,-56.847821
9.46,23.237746,33.030045
8.84,23.237866,-70.338313
10.46,23.237949,-19.644279
7.78,23.238186,-16.909144
9.86,23.238447,-42.184058
8.27,23.238571,77.949456
8.58,23.238607,16.327666
4.22,23.238711,-6.049003
6.41,23.239366,29.771831
10.81,23.239622,-31.443997
8.17,23.23979,43.476038
9.06,23.240103,-58.521155
7.49,23.240554,43.698093
9.33,23.24086,-41.181678
8.12,23.241365,-57.237096
9.05,23.241549,55.427017
9.03,23.241763,-10.46077
7.03,23.24181,20.442253
8.51,23.242041,-18.876601
11.01,23.24212,-53.957945
8.06,23.24229,-28.458688
7.78,23.242466,35.015945
8.41,23.242585,15.211722
8.07,23.243099,-20.01863
10.69,23.243393,-33.52768
6.36,23.243468,24.102898
8.59,23.243502,-40.446342
8.62,23.243491,12.755716
5.89,23.243622,74.231268
9.42,23.243983,-29.702494
9.2,23.244088,-21.596246
9.28,23.244361,-31.140484
8.79,23.244394,19.263442
6.13,23.244492,-10.688715
8.47,23.244765,13.721474
7.55,23.244987,-9.688438
8.46,23.245027,-48.578079
8.95,23.245148,-14.44636
9.34,23.245167,-43.744765
11.5,23.245405,-60.266201
9.24,23.245612,40.794249
7.92,23.245679,-25.563165
8.73,23.245737,20.887206
9.05,23.246034,53.933055
8.52,23.246468,-48.996081
8.44,23.246707,-65.580444
7.37,23.247135,-7.702853
8.76,23.247403,16.371746
9.23,23.247691,-34.034852
10.09,23.247766,43.331307
7.61,23.248102,-16.239384
9.85,23.248369,83.446494
7.23,23.24854,65.424052
8.7,23.248604,-1.056315
7.94,23.248745,-39.177955
8.9,23.249229,-42.733578
10.69,23.249285,35.928526
7.1,23.249417,28.070828
5.77,23.249611,-41.105397
10.27,23.249612,-50.984281
9.23,23.249685,69.095163
8.49,23.249688,35.931743
7.32,23.249721,41.142421
9.44,23.250184,-15.144422
7.21,23.25034,46.524289
8.27,23.251185,43.31449
8.51,23.251635,5.497553
8.83,23.251658,8.789486
8.54,23.251793,67.811211
9.75,23.251953,83.44688
9.01,23.252077,74.890646
8.86,23.252296,56.295031
10.27,23.252499,-50.855214
7.96,23.252657,-56.729215
9.58,23.253445,60.450505
7.64,23.253487,65.012305
8.71,23.253482,-41.955318
9.5,23.25358,-64.632752
7.48,23.2536,-6.121851
8.26,23.253697,52.351933
8.15,23.253928,54.359059
8.63,23.253984,62.891432
9.94,23.254871,-20.514981
7.66,23.255241,12.437707
7.28,23.255364,-24.851811
8.99,23.255385,-35.714193
8.32,23.255561,-4.534177
7.55,23.255798,-11.565489
7.93,23.255815,-14.01535
7.97,23.255907,23.86819
8.27,23.256244,25.860766
9.82,23.256376,-47.06156
6.81,23.256399,25.672244
6.57,23.256523,-56.691881
8.91,23.256668,36.29757
7.75,23.25704,6.179483
8.94,23.257117,-74.525624
8.14,23.257701,-43.604787
9.66,23.257756,62.079048
7.17,23.257918,64.266714
8.39,23.258116,61.865892
10.14,23.258152,41.58465
8.86,23.258277,-14.539108
7.35,23.258415,-59.694276
8.5,23.25933,-35.206511
5.56,23.259516,-3.49638
11.21,23.259656,1.791303
8.75,23.259844,-48.547983
8.21,23.259944,-77.894777
9.36,23.259965,70.3841
10.05,23.260043,-46.590953
7.86,23.260132,79.23287
7.55,23.260167,-11.632208
8.94,23.260447,-66.887507
5.55,23.260477,70.88808
9.74,23.261118,-16.876052
6.76,23.261185,1.308253
7.26,23.261171,76.787272
7.79,23.261403,24.422349
8.6,23.261473,50.737507
9.89,23.2615,-42.690547
7.61,23.26157,31.675601
8.15,23.261634,-67.172199
8.19,23.261729,58.04324
8.75,23.261892,-27.178358
6.52,23.262421,-29.847551
9.12,23.262457,64.39133
6.51,23.262858,28.247898
9.76,23.262983,-27.811725
8.25,23.263004,27.629582
9.27,23.263078,-42.587692
11.64,23.263322,-37.230278
9.07,23.263551,2.990761
8.31,23.263705,42.579002
7.97,23.263804,-58.082737
10.03,23.263902,-0.040757
7.86,23.264342,56.676159
7.28,23.264615,-13.183932
4.24,23.264859,-9.087737
7.98,23.264948,34.687916
8.69,23.264986,-73.875841
9.23,23.265264,-10.367829
9.96,23.265474,-81.37256
8.74,23.265763,-6.887239
9.6,23.265914,-68.503143
8.44,23.26599,33.066521
6.57,23.266078,24.770945
6.93,23.266202,-1.42389
9.51,23.266226,0.66992
8.53,23.266363,-35.717609
8.82,23.266655,-33.147929
6.87,23.266868,35.399686
10.04,23.267321,-49.848287
9.07,23.267478,11.824111
8.37,23.26774,-39.268262
7.96,23.267789,28.227338
7.91,23.267838,-35.683155
7.07,23.2679,-51.87205
9.6,23.268323,44.93504
9.37,23.268583,-62.823906
7.56,23.268878,18.257596
8.02,23.26922,-37.122641
8.24,23.269262,-69.904578
7.88,23.269503,-59.780713
8.19,23.270135,21.055789
9.31,23.270276,-28.383304
7.39,23.270548,78.150464
8.24,23.271313,-80.512603
8.24,23.271401,-87.96053
9.22,23.271648,-44.548755
8.48,23.271652,-40.662281
8.07,23.271701,30.670207
8.41,23.271686,37.477188
9.17,23.271939,50.027932
9.36,23.272092,6.588978
7.56,23.272195,50.48794
8.45,23.272218,17.842226
9.82,23.272447,47.623432
9.15,23.272835,35.213956
9.61,23.272879,-33.672765
8.21,23.273069,38.959101
7.38,23.273203,64.116239
6.93,23.273738,-55.526929
7.41,23.273806,50.671345
10.38,23.273924,-59.01878
8.81,23.274012,8.037162
9.57,23.274106,-45.377831
6.53,23.274181,61.962948
8.76,23.274242,-8.15898
7.98,23.27448,-10.211646
7.11,23.274848,-23.225547
7.36,23.275115,-27.080648
9.67,23.275318,36.836906
11.94,23.275335,6.995912
8.07,23.275538,55.190828
9.15,23.275649,-14.490719
8.08,23.276131,7.580374
7.6,23.276455,-1.58652
8.41,23.276622,33.887384
8.68,23.276906,-24.598471
7.61,23.27716,-70.251024
9.04,23.277307,-19.961822
8.98,23.277569,-15.561852
7.13,23.27767,-28.684129
5.92,23.277719,-44.489166
11.17,23.277702,19.62141
10.4,23.27827,-36.586327
5.58,23.278405,53.213476
9.12,23.278773,-75.534378
9.48,23.278887,47.532215
10.56,23.278908,34.679898
8.53,23.279398,46.81912
9.06,23.279746,61.799435
8.39,23.27997,10.599055
8.49,23.280264,34.952547
9.04,23.280367,-61.860965
7.25,23.280473,-21.203094
8.35,23.28049,-29.907777
9.63,23.280496,-30.314274
8.47,23.280498,40.955191
6.49,23.28051,-41.194395
8.43,23.280725,-17.283036
4.93,23.280817,-7.726504
7.52,23.280969,57.647876
10.51,23.281064,5.696004
8.77,23.281182,-65.720124
9.21,23.281238,51.014717
9.49,23.281487,25.719491
9.12,23.281987,-47.202231
8.31,23.282407,-51.862208
10.61,23.282502,-44.384954
5.64,23.282659,-62.001198
7.69,23.282756,30.373847
8.08,23.282896,-51.31938
6.93,23.282941,-18.873197
6.71,23.283094,-7.160779
9.57,23.283183,21.405873
10.86,23.283391,-23.396297
8.81,23.283513,21.410926
9.34,23.283827,-29.303792
9.59,23.283954,39.626845
8.4,23.284365,63.789399
8.05,23.284493,-10.370913
10.16,23.284494,-5.551183
9.95,23.284618,-55.55788
8.16,23.284737,-13.850993
8.87,23.284895,43.928184
